Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank
1758,molecules1,ELL31-052315,469.389367,1,469.389367,1,precursor,21.07,334837,15119,1
1758,molecules1,ELL32-052315,469.389367,1,469.389367,1,precursor,21.14,278234,19104,1
1758,molecules1,ELL33-052315,469.389367,1,469.389367,1,precursor,21.1,282148,16367,1
1758,molecules1,ELL34-052315,469.389367,1,469.389367,1,precursor,21.07,215166,12644,1
1758,molecules1,ELL35-052315,469.389367,1,469.389367,1,precursor,21.07,240776,12186,1
1758,molecules1,ELL36-052315,469.389367,1,469.389367,1,precursor,21.08,208497,15299,1
1758,molecules1,ELL37-052315,469.389367,1,469.389367,1,precursor,21.08,524803,17173,1
1758,molecules1,ELL38-052315,469.389367,1,469.389367,1,precursor,21.11,212567,10516,1
1758,molecules1,ELL39-052315,469.389367,1,469.389367,1,precursor,21.11,424338,19312,1
1758,molecules1,ELL40-052315,469.389367,1,469.389367,1,precursor,21.05,184546,12138,1
1758,molecules1,ELL41-052315,469.389367,1,469.389367,1,precursor,21.09,306114,22590,1
1758,molecules1,ELL42-052315,469.389367,1,469.389367,1,precursor,21.11,1349139,45503,1
1758,molecules1,ELL43-052315,469.389367,1,469.389367,1,precursor,21.06,560683,28034,1
1758,molecules1,ELL44-052315,469.389367,1,469.389367,1,precursor,21.12,415150,16526,1
1758,molecules1,ELL45-052315,469.389367,1,469.389367,1,precursor,21.14,200864,13831,1
1758,molecules1,ELL46-052315,469.389367,1,469.389367,1,precursor,21.11,196502,9246,1
1758,molecules1,ELL47-052315,469.389367,1,469.389367,1,precursor,21.09,289728,31057,1
1758,molecules1,ELL48-052315,469.389367,1,469.389367,1,precursor,21.12,462488,22261,1
1758,molecules1,ELL49-052315,469.389367,1,469.389367,1,precursor,21.05,320278,13139,1
1758,molecules1,ELL50-052315,469.389367,1,469.389367,1,precursor,21.13,139848,8295,1
1758,molecules1,ELL51-052315,469.389367,1,469.389367,1,precursor,21.1,219024,13091,1
1758,molecules1,ELL52-052315,469.389367,1,469.389367,1,precursor,21.12,394039,21656,1
1758,molecules1,ELL53-052315,469.389367,1,469.389367,1,precursor,21.05,264731,14179,1
1758,molecules1,ELL54-052315,469.389367,1,469.389367,1,precursor,21.1,182110,13354,1
1758,molecules1,ELL55-052315,469.389367,1,469.389367,1,precursor,21.05,324009,22633,1
1758,molecules1,HCHu01-052315,469.389367,1,469.389367,1,precursor,21.11,314124,18001,1
1758,molecules1,HCHu02-052315,469.389367,1,469.389367,1,precursor,21.11,254395,9788,1
1758,molecules1,HCHu03-052315,469.389367,1,469.389367,1,precursor,21.1,476741,22695,1
1758,molecules1,HCHu04-052315,469.389367,1,469.389367,1,precursor,21.09,411035,23996,1
1758,molecules1,HCHu05-052315,469.389367,1,469.389367,1,precursor,21.18,576260,26544,1
1758,molecules1,HCHu06-052315,469.389367,1,469.389367,1,precursor,21.07,641337,44402,1
1758,molecules1,HCHu07-052315,469.389367,1,469.389367,1,precursor,21.2,295030,14287,1
1758,molecules1,HCHu08-052315,469.389367,1,469.389367,1,precursor,21.11,426896,22223,1
1758,molecules1,HCW01-052315,469.389367,1,469.389367,1,precursor,21.12,185523,16265,1
1758,molecules1,HCW02-052315,469.389367,1,469.389367,1,precursor,21.11,370980,26668,1
1758,molecules1,HCW03-052315,469.389367,1,469.389367,1,precursor,21.1,884959,46499,1
1758,molecules1,HCW04-052315,469.389367,1,469.389367,1,precursor,21.09,187220,16309,1
1758,molecules1,HCW05-052315,469.389367,1,469.389367,1,precursor,21.09,302816,16862,1
1758,molecules1,HCW06-052315,469.389367,1,469.389367,1,precursor,21.09,399697,23183,1
1758,molecules1,HCW07-052315,469.389367,1,469.389367,1,precursor,21.05,312007,16856,1
1758,molecules1,HCW08-052315,469.389367,1,469.389367,1,precursor,21.1,391410,20924,1
1758,molecules1,HCW09-052315,469.389367,1,469.389367,1,precursor,21.11,225248,11385,1
1758,molecules1,HCW10-052315,469.389367,1,469.389367,1,precursor,21.15,400379,25812,1
1758,molecules1,HCW14-052315,469.389367,1,469.389367,1,precursor,21.08,237006,13312,1
1758,molecules1,HCW15-052315,469.389367,1,469.389367,1,precursor,21.1,191670,9059,1
1758,molecules1,HCW16-052315,469.389367,1,469.389367,1,precursor,21.05,635524,28360,1
1758,molecules1,HCW17-052315,469.389367,1,469.389367,1,precursor,21.1,302132,15630,1
1758,molecules1,HCW18-052315,469.389367,1,469.389367,1,precursor,21.04,131815,5956,1
1758,molecules1,HCW19-052315,469.389367,1,469.389367,1,precursor,21.12,664009,31075,1
1758,molecules1,HCW47-052315,469.389367,1,469.389367,1,precursor,21.13,424545,18383,1
1758,molecules1,HCW48-052315,469.389367,1,469.389367,1,precursor,21.11,155562,5608,1
1758,molecules1,HCW49-052315,469.389367,1,469.389367,1,precursor,21.11,333277,22819,1
1758,molecules1,HCW50-052315,469.389367,1,469.389367,1,precursor,21.12,742952,39749,1
1758,molecules1,HCW51-052315,469.389367,1,469.389367,1,precursor,21.12,821509,51787,1
1758,molecules1,HCW52-052315,469.389367,1,469.389367,1,precursor,21.07,239798,10543,1
1758,molecules1,HCW53-052315,469.389367,1,469.389367,1,precursor,21.09,555519,23624,1
1758,molecules1,HCW54-052315,469.389367,1,469.389367,1,precursor,21.11,238776,11278,1
1758,molecules1,HCW55-052315,469.389367,1,469.389367,1,precursor,21.1,354076,19816,1
1758,molecules1,HCW56-052315,469.389367,1,469.389367,1,precursor,21.72,56551,4757,1
1758,molecules1,HCW57-052315,469.389367,1,469.389367,1,precursor,21.1,243572,14013,1
1758,molecules1,HCW58-052315,469.389367,1,469.389367,1,precursor,21.09,452031,14201,1
1758,molecules1,HCW59-052315,469.389367,1,469.389367,1,precursor,21.06,448150,26621,1
1758,molecules1,HCW60-052315,469.389367,1,469.389367,1,precursor,21.08,401338,21080,1
1758,molecules1,EDL126-022315,469.389367,1,469.389367,1,precursor,21.01,3004480,122746,1
1758,molecules1,EDL127-022315,469.389367,1,469.389367,1,precursor,20.92,882329,65656,1
1758,molecules1,EDL128-022315,469.389367,1,469.389367,1,precursor,20.96,1877225,74461,1
1758,molecules1,EDL129-022315,469.389367,1,469.389367,1,precursor,20.96,774048,37052,1
1758,molecules1,EDL130-022315,469.389367,1,469.389367,1,precursor,21,1799138,105454,1
1758,molecules1,EDL131-022315,469.389367,1,469.389367,1,precursor,21.02,2385077,89637,1
1758,molecules1,EDL132-022315,469.389367,1,469.389367,1,precursor,21,1038043,52415,1
1758,molecules1,EDL133,469.389367,1,469.389367,1,precursor,21.03,1299692,91221,1
1758,molecules1,EDL134-022315,469.389367,1,469.389367,1,precursor,20.92,796831,32137,1
1758,molecules1,EDL135-022315,469.389367,1,469.389367,1,precursor,20.97,567525,38881,1
1758,molecules1,EDL136-022315,469.389367,1,469.389367,1,precursor,21.01,550976,47866,1
1758,molecules1,EDL137-022315,469.389367,1,469.389367,1,precursor,20.94,1179728,49234,1
1758,molecules1,EDL138-022315,469.389367,1,469.389367,1,precursor,20.96,434386,27205,1
1758,molecules1,EDL139-022315,469.389367,1,469.389367,1,precursor,21.02,772225,52844,1
1758,molecules1,EDL140-022315,469.389367,1,469.389367,1,precursor,20.92,563360,43983,1
1758,molecules1,EDL71-022315,469.389367,1,469.389367,1,precursor,21.01,1549708,86735,1
1758,molecules1,EDL72-022315,469.389367,1,469.389367,1,precursor,21.02,761918,53167,1
1758,molecules1,EDL73-022315,469.389367,1,469.389367,1,precursor,20.97,1052962,38956,1
1758,molecules1,EDL74-022315,469.389367,1,469.389367,1,precursor,20.98,627413,39187,1
1758,molecules1,EDL75-022315,469.389367,1,469.389367,1,precursor,21.03,1930679,71260,1
1758,molecules1,EDL76-022315,469.389367,1,469.389367,1,precursor,20.96,83912,5711,1
1758,molecules1,EDL77-022315,469.389367,1,469.389367,1,precursor,21.01,2247534,74871,1
1758,molecules1,EDL78-022315,469.389367,1,469.389367,1,precursor,20.9,1148757,37933,1
1758,molecules1,EDL79-022315,469.389367,1,469.389367,1,precursor,20.99,1659121,80654,1
1758,molecules1,EDL80-022315,469.389367,1,469.389367,1,precursor,21,620404,37184,1
1758,molecules1,EDL86-022315,469.389367,1,469.389367,1,precursor,21.01,1279381,59407,1
1758,molecules1,EDL87,469.389367,1,469.389367,1,precursor,21.03,2085760,121798,1
1758,molecules1,EDL88-022315,469.389367,1,469.389367,1,precursor,21.02,1721723,42914,1
1758,molecules1,EDL89-022315,469.389367,1,469.389367,1,precursor,21.01,624969,35704,1
1758,molecules1,EDL90-022315,469.389367,1,469.389367,1,precursor,20.96,624629,27930,1
1758,molecules1,ELL01-022315,469.389367,1,469.389367,1,precursor,20.93,1014316,64124,1
1758,molecules1,ELL02-022315,469.389367,1,469.389367,1,precursor,20.88,796641,55625,1
1758,molecules1,ELL03-022315,469.389367,1,469.389367,1,precursor,20.95,1578021,108480,1
1758,molecules1,ELL04-022315,469.389367,1,469.389367,1,precursor,21.02,1025522,51205,1
1758,molecules1,ELL05-022315,469.389367,1,469.389367,1,precursor,20.99,665355,27618,1
1758,molecules1,ELL06-022315,469.389367,1,469.389367,1,precursor,20.94,1535881,95392,1
1758,molecules1,ELL07-022315,469.389367,1,469.389367,1,precursor,21.02,870931,30927,1
1758,molecules1,ELL08-022315,469.389367,1,469.389367,1,precursor,21,281047,14086,1
1758,molecules1,ELL09-022315,469.389367,1,469.389367,1,precursor,20.97,1579509,88045,1
1758,molecules1,ELL10-022315,469.389367,1,469.389367,1,precursor,20.94,913125,44292,1
1758,molecules1,ELL16-022315,469.389367,1,469.389367,1,precursor,21.01,1838865,147378,1
1758,molecules1,ELL17-022315,469.389367,1,469.389367,1,precursor,21,401520,28927,1
1758,molecules1,ELL18-022315,469.389367,1,469.389367,1,precursor,20.97,963293,52357,1
1758,molecules1,ELL19-022315,469.389367,1,469.389367,1,precursor,20.86,815188,53322,1
1758,molecules1,ELL20-022315,469.389367,1,469.389367,1,precursor,21,800254,44202,1
1758,molecules1,ELL56-022315,469.389367,1,469.389367,1,precursor,21.02,500473,18320,1
1758,molecules1,ELL57-022315,469.389367,1,469.389367,1,precursor,21,497224,28273,1
1758,molecules1,ELL58-022315,469.389367,1,469.389367,1,precursor,21,309485,16873,1
1758,molecules1,ELL59-022315,469.389367,1,469.389367,1,precursor,21.03,752342,44389,1
1758,molecules1,ELL60-022315,469.389367,1,469.389367,1,precursor,20.98,427091,29058,1
1758,molecules1,ELL61-022315,469.389367,1,469.389367,1,precursor,21.03,1165625,94249,1
1758,molecules1,ELL62-022315,469.389367,1,469.389367,1,precursor,20.94,455050,30084,1
1758,molecules1,ELL63-022315,469.389367,1,469.389367,1,precursor,21.03,615618,32728,1
1758,molecules1,ELL64-022315,469.389367,1,469.389367,1,precursor,20.94,881923,58426,1
1758,molecules1,ELL65-022315,469.389367,1,469.389367,1,precursor,21,351871,17387,1
1758,molecules1,ELL66-022315,469.389367,1,469.389367,1,precursor,20.95,1316266,71011,1
1758,molecules1,ELL67-022315,469.389367,1,469.389367,1,precursor,20.99,1165064,53584,1
1758,molecules1,ELL68-022315,469.389367,1,469.389367,1,precursor,20.97,1056335,70482,1
1758,molecules1,ELL69-022315,469.389367,1,469.389367,1,precursor,21.03,2370831,136865,1
1758,molecules1,ELL70-022315,469.389367,1,469.389367,1,precursor,20.95,380034,17564,1
1758,molecules1,HCN01-022315,469.389367,1,469.389367,1,precursor,21.02,1194619,62960,1
1758,molecules1,HCN02-022315,469.389367,1,469.389367,1,precursor,21,1663810,100364,1
1758,molecules1,HCN03-022315,469.389367,1,469.389367,1,precursor,21.02,4417267,174920,1
1758,molecules1,HCN04-022315,469.389367,1,469.389367,1,precursor,20.92,1923706,67790,1
1758,molecules1,HCN05-022315,469.389367,1,469.389367,1,precursor,20.94,1326543,71934,1
1758,molecules1,HCN06-022315,469.389367,1,469.389367,1,precursor,20.96,2398514,83908,1
1758,molecules1,HCN07-022315,469.389367,1,469.389367,1,precursor,20.95,1029363,48727,1
1758,molecules1,HCN08-022315,469.389367,1,469.389367,1,precursor,20.94,1175307,66031,1
1758,molecules1,HCN09-022315,469.389367,1,469.389367,1,precursor,20.98,293325,14112,1
1758,molecules1,HCN10-022315,469.389367,1,469.389367,1,precursor,21.01,852469,64749,1
1758,molecules1,HCN11-022315,469.389367,1,469.389367,1,precursor,20.98,886148,44890,1
1758,molecules1,HCN12-022315,469.389367,1,469.389367,1,precursor,20.99,1877168,71460,1
1758,molecules1,HCN13-022315,469.389367,1,469.389367,1,precursor,21.01,480195,22141,1
1758,molecules1,HCN14-022315,469.389367,1,469.389367,1,precursor,20.99,891328,59697,1
1758,molecules1,HCN15-022315,469.389367,1,469.389367,1,precursor,21.01,1111697,62543,1
1758,molecules1,HCN16-022315,469.389367,1,469.389367,1,precursor,21.02,1146432,56177,1
1758,molecules1,HCN17-022315,469.389367,1,469.389367,1,precursor,20.99,1179279,54417,1
1758,molecules1,HCN18,469.389367,1,469.389367,1,precursor,21.03,838136,36129,1
1758,molecules1,HCN19-022315,469.389367,1,469.389367,1,precursor,20.98,1408441,73441,1
1758,molecules1,HCN20,469.389367,1,469.389367,1,precursor,21.03,2117821,107293,1
1758,molecules1,HCN21-022315,469.389367,1,469.389367,1,precursor,20.98,1491577,78431,1
1758,molecules1,HCN22-022315,469.389367,1,469.389367,1,precursor,21,1235607,58953,1
1758,molecules1,HCN23-022315,469.389367,1,469.389367,1,precursor,21,1276114,61074,1
1758,molecules1,HCN24-022315,469.389367,1,469.389367,1,precursor,21.02,1176834,53068,1
1758,molecules1,HCN25-022315,469.389367,1,469.389367,1,precursor,20.96,1353972,91784,1
1758,molecules1,HCN28-022315,469.389367,1,469.389367,1,precursor,21.02,954811,31172,1
1758,molecules1,HCN29-022315,469.389367,1,469.389367,1,precursor,20.96,1492988,69088,1
1758,molecules1,HCN30-022315,469.389367,1,469.389367,1,precursor,21.03,2835631,126262,1
1758,molecules1,HCW11-022315,469.389367,1,469.389367,1,precursor,21.02,1452215,48375,1
1758,molecules1,HCW12-022315,469.389367,1,469.389367,1,precursor,21.02,1430910,69726,1
1758,molecules1,HCW13-022315,469.389367,1,469.389367,1,precursor,20.94,2945851,150069,1
1758,molecules1,HCW20-022315,469.389367,1,469.389367,1,precursor,20.93,576458,32713,1
1758,molecules1,HCW21-022315,469.389367,1,469.389367,1,precursor,20.92,871421,39304,1
1758,molecules1,HCW22-022315,469.389367,1,469.389367,1,precursor,20.92,1646958,90392,1
1758,molecules1,HCW23-022315,469.389367,1,469.389367,1,precursor,21,2728050,137075,1
1758,molecules1,HCW24-022315,469.389367,1,469.389367,1,precursor,20.96,2073079,91356,1
1758,molecules1,HCW25-022315,469.389367,1,469.389367,1,precursor,21.17,2616875,99750,1
1758,molecules1,HCW26-022315,469.389367,1,469.389367,1,precursor,20.98,1897549,84604,1
1758,molecules1,HCW27-022315,469.389367,1,469.389367,1,precursor,20.95,823743,47183,1
1758,molecules1,HCW28-022315,469.389367,1,469.389367,1,precursor,21.01,757173,35699,1
1758,molecules1,HCW29-022315,469.389367,1,469.389367,1,precursor,20.97,1057182,46555,1
1758,molecules1,HCW30-022315g,469.389367,1,469.389367,1,precursor,20.97,1464205,85947,1
1758,molecules1,HCW31,469.389367,1,469.389367,1,precursor,21.02,1450961,39800,1
1758,molecules1,HCW32-022315,469.389367,1,469.389367,1,precursor,21,1369362,62691,1
1758,molecules1,HCW33-022315,469.389367,1,469.389367,1,precursor,20.93,1242045,43375,1
1758,molecules1,HCW34-022315,469.389367,1,469.389367,1,precursor,21.02,125395,3259,1
1758,molecules1,HCW35-022315,469.389367,1,469.389367,1,precursor,20.88,1659532,86090,1
1758,molecules1,HCW36-022315,469.389367,1,469.389367,1,precursor,20.97,1737109,68991,1
1758,molecules1,HCW37-022315,469.389367,1,469.389367,1,precursor,21.02,910559,40980,1
1758,molecules1,HCW38-022315,469.389367,1,469.389367,1,precursor,21.01,639431,35190,1
1758,molecules1,HCW39-022315,469.389367,1,469.389367,1,precursor,21,1956578,100024,1
1758,molecules1,HCW40-022315,469.389367,1,469.389367,1,precursor,21,707594,32282,1
1758,molecules1,HCW41-022315,469.389367,1,469.389367,1,precursor,20.93,542768,31981,1
1758,molecules1,HCW42-022315,469.389367,1,469.389367,1,precursor,21.02,1596326,65745,1
1758,molecules1,HCW43,469.389367,1,469.389367,1,precursor,21.03,1591941,59857,1
1758,molecules1,HCW44-022315,469.389367,1,469.389367,1,precursor,21,675721,36346,1
1758,molecules1,HCW45-022315,469.389367,1,469.389367,1,precursor,21.02,1141984,72732,1
1758,molecules1,HCW46-022315,469.389367,1,469.389367,1,precursor,20.95,1272513,72619,1
460,molecules1,EDL108-052315,227.087183,1,227.087183,1,precursor,4.7,75809,5139,1
460,molecules1,EDL100-052315,227.087183,1,227.087183,1,precursor,5.06,67363,16032,1
460,molecules1,EDL101-052315,227.087183,1,227.087183,1,precursor,4.63,78431,8416,1
460,molecules1,EDL102-052315,227.087183,1,227.087183,1,precursor,4.3,82745,1839,1
460,molecules1,EDL103-052315,227.087183,1,227.087183,1,precursor,4.6,62173,3060,1
460,molecules1,EDL104-052315,227.087183,1,227.087183,1,precursor,4.24,1323,724,1
460,molecules1,EDL105-052315,227.087183,1,227.087183,1,precursor,4.63,42376,3354,1
460,molecules1,EDL106-052315,227.087183,1,227.087183,1,precursor,4.65,58536,5268,1
460,molecules1,EDL107-052315,227.087183,1,227.087183,1,precursor,4.59,101818,7727,1
460,molecules1,EDL109-052315,227.087183,1,227.087183,1,precursor,4.61,60352,2279,1
460,molecules1,EDL110-052315,227.087183,1,227.087183,1,precursor,4.7,42513,3691,1
460,molecules1,EDL111-052315,227.087183,1,227.087183,1,precursor,4.87,27065,21341,1
460,molecules1,EDL112-052315,227.087183,1,227.087183,1,precursor,4.79,45250,3862,1
460,molecules1,EDL113-052315,227.087183,1,227.087183,1,precursor,4.41,110965,1498,1
460,molecules1,EDL114-052315,227.087183,1,227.087183,1,precursor,4.81,48671,1009,1
460,molecules1,EDL115-052315,227.087183,1,227.087183,1,precursor,4.69,43948,2230,1
460,molecules1,EDL116-052315,227.087183,1,227.087183,1,precursor,4.63,49190,4211,1
460,molecules1,EDL117-052315,227.087183,1,227.087183,1,precursor,4,134219,3490,1
460,molecules1,EDL118-052315,227.087183,1,227.087183,1,precursor,3.96,24867,3265,1
460,molecules1,EDL119-052315,227.087183,1,227.087183,1,precursor,4.68,112911,3413,1
460,molecules1,EDL120-052315,227.087183,1,227.087183,1,precursor,4.77,84544,12466,1
460,molecules1,EDL121-052315,227.087183,1,227.087183,1,precursor,4.94,70265,4095,1
460,molecules1,EDL122-052315,227.087183,1,227.087183,1,precursor,4.21,841,724,1
460,molecules1,EDL123-052315,227.087183,1,227.087183,1,precursor,4.05,63495,1888,1
460,molecules1,EDL124-052315,227.087183,1,227.087183,1,precursor,4.19,12457,1868,1
460,molecules1,EDL125-052315,227.087183,1,227.087183,1,precursor,4.78,48136,637,1
460,molecules1,EDL81-052315,227.087183,1,227.087183,1,precursor,4.58,134896,8475,1
460,molecules1,EDL82-052315,227.087183,1,227.087183,1,precursor,4.61,124533,10839,1
460,molecules1,EDL83-052315,227.087183,1,227.087183,1,precursor,4.05,30194,908,1
460,molecules1,EDL84-052315,227.087183,1,227.087183,1,precursor,4.5,64077,9936,1
460,molecules1,EDL85-052315,227.087183,1,227.087183,1,precursor,4.3,61698,3003,1
460,molecules1,EDL91-052315,227.087183,1,227.087183,1,precursor,4.81,109219,8883,1
460,molecules1,EDL92-052315,227.087183,1,227.087183,1,precursor,4.67,25894,3811,1
460,molecules1,EDL93-052315,227.087183,1,227.087183,1,precursor,4.26,1236,860,1
460,molecules1,EDL94-052315,227.087183,1,227.087183,1,precursor,4.73,96336,5654,1
460,molecules1,EDL95-052315,227.087183,1,227.087183,1,precursor,4.92,51565,11020,1
460,molecules1,EDL96-052315,227.087183,1,227.087183,1,precursor,4.58,68648,4597,1
460,molecules1,EDL97-052315,227.087183,1,227.087183,1,precursor,4.23,36402,5421,1
460,molecules1,EDL98-052315,227.087183,1,227.087183,1,precursor,4.73,52045,7039,1
460,molecules1,EDL99-052315,227.087183,1,227.087183,1,precursor,4.52,82568,4597,1
460,molecules1,ELL11-052315,227.087183,1,227.087183,1,precursor,4.73,19209,3749,1
460,molecules1,ELL12-052315,227.087183,1,227.087183,1,precursor,4.7,88132,10368,1
460,molecules1,ELL13-052315,227.087183,1,227.087183,1,precursor,4.74,60553,10211,1
460,molecules1,ELL14-052315,227.087183,1,227.087183,1,precursor,4.3,71807,5232,1
460,molecules1,ELL15-052315,227.087183,1,227.087183,1,precursor,4.55,70650,10946,1
460,molecules1,ELL21-052315,227.087183,1,227.087183,1,precursor,4.73,92753,3450,1
460,molecules1,ELL22-052315,227.087183,1,227.087183,1,precursor,4.2,190583,2698,1
460,molecules1,ELL23-052315,227.087183,1,227.087183,1,precursor,4.58,71529,7967,1
460,molecules1,ELL24-052315,227.087183,1,227.087183,1,precursor,4.53,225863,9143,1
